handle,page_n,ne,type_ne
10419/206081,11,European tax
10419/206082,13,International Federation of Association
10419/206084,13,Modern Information Management Research Center
10419/206084,13,Huazhong University of Science
10419/206085,14,GrSCM adoption
10419/206085,14,SCM
10419/206091,14,perceived Supervisor support on organizational citizenship behavior
10419/206091,14,Chinese and American employees
10419/206091,14,PROCED
10419/206091,14,INTER
10419/206091,14,INFORM
10419/206091,14,SUPPORT
10419/206091,14,TRUST
10419/206091,14,CITIZEN
10419/206091,14,COMMIT
10419/206097,14,Arsi University
10419/206098,13,European Union
10419/206098,13,Agricultural Research
10419/206098,13,FARA
10419/206099,10,MPM practices
10419/206099,10,MPM
10419/206102,21,Fundação para
10419/206103,10,University of Malaya
10419/206105,11,approach Rezaee
10419/206105,11,http://www.telegraph.co.uk/finance/newsbysector/ banksandfinance/9516047 / Accountants
10419/206105,11,Higher Education Academy
10419/206109,18,contract so
10419/206115,14,Bana väg för framtiden BVFF
10419/206115,14,Biomedical Engineering
10419/206115,14,Engineering Sciences
10419/206115,14,KTH Royal Institute of Technology
10419/206115,14,BVFF
10419/206115,14,ORCID
10419/206115,14,KTH
10419/206125,18,Spanish Ministry of Education
10419/206125,18,José Castillejo ” Mobility Grant Program
10419/206125,18,Grant P
10419/206126,16,Contract No
10419/206126,16,Contract No.MOST
10419/206126,16,MOST
10419/206126,16,NSC
10419/206133,15,State Financial Governance Act
10419/206133,15,Indonesian local governments ’ financial statements
10419/206133,15,Indonesian municipal governments ’ financial statements
10419/206133,15,ICS
10419/206133,15,GAS
10419/206133,15,BPK
10419/206133,15,GAP
10419/206136,14,contract fulfillment
10419/206138,15,ODI and financial performance
10419/206138,15,Nigerian Stock Exchange
10419/206138,15,Ashanti Region of Chana
10419/206138,15,ODI
10419/206138,15,NSE
10419/206138,15,OLS
10419/206138,15,IFRS
10419/206141,15,effective Islamic financial system
10419/206147,13,Blue Oceans
10419/206148,18,five - star MFIs
10419/206148,18,GMM estimation
10419/206148,18,paper.1 Funding
10419/206148,18,GMM
10419/206153,10,related attitudes of Korean employees
10419/206157,12,Facebook photos
10419/206158,17,Sandra Muzeya
10419/206158,17,Chiluba Mbulo and Nicole Mweema for data entry support
10419/206159,17,Presbyterian University
10419/206160,11,Enterprise Architecture
10419/206163,12,grant No
10419/206163,12,Grant No
10419/206163,12,Centred Social Media
10419/206163,12,Author details
10419/206163,12,grant No.GRK
10419/206163,12,Grant No.GRK
10419/206163,12,DFG
10419/206163,12,GRK
10419/206164,14,SME
10419/206167,20,Situational and organizational influences on transparency
10419/206167,20,OIO
10419/206168,13,financial statements of SOEs
10419/206168,13,financial restructuring of SOEs
10419/206168,13,Z - score
10419/206168,13,junk - bond Page
10419/206171,13,multi - purpose ports require operational integrating financial and social efficiency of KPI group
10419/206171,13,KPI group
10419/206171,13,Rachadapisek Sompote Fund for Postdoctoral Fellowship
10419/206171,13,KPI
10419/206173,16,publication fund of UiT
10419/206176,15,No.specific grant
10419/206180,22,national economy Environmental policy statement
10419/206180,22,Pollution Funding scholarship programmes Waste management
10419/206180,22,Customer feedback Customer service Customer satisfaction Existing certificated systems of quality Designing facilities
10419/206182,14,ROA
10419/206182,14,ROE
10419/206184,15,Khaled Moh Alhamad
10419/206186,14,Israel Science Foundation
10419/206187,17,financial and CSR reports
10419/206187,17,CSR
10419/206191,13,Humboldt State University
10419/206191,13,ODEI
10419/206191,13,ORCID
10419/206192,13,European Regional Development Fund Rapid Manufacturing North West Project
10419/206192,13,32nd Japan Rapid Prototyping Symposium
10419/206196,20,managerial capability of MSME players
10419/206196,20,MSME
10419/206196,20,SME
10419/206197,17,US boards
10419/206198,13,publication fund of UiT
10419/206202,16,US insurance industry
10419/206202,16,Saudi Arabia
10419/206202,16,DEA
10419/206203,17,Dr. Funding
10419/206203,17,No.known conflicts of interest
10419/206203,17,European Research Area
10419/206205,15,Financial leverage
10419/206205,15,Euro area companies
10419/206205,15,financial performance of US credit unions
10419/206207,14,National Elites Foundation
10419/206210,14,Cross section
10419/206210,14,Fixed assets
10419/206210,14,Book value of sold asset New investment
10419/206210,14,Disposal Financial cost New/
10419/206210,14,loan Repayment Issuance of share/ Deposit share
10419/206210,14,over - focus on “ Other comprehensive income
10419/206210,14,South - Eastern Norway
10419/206210,14,ORCID ID
10419/206210,14,EBITDA
10419/206210,14,IFRS
10419/206210,14,IASB
10419/206210,14,ORCID
10419/206211,14,subclass IPC
10419/206211,14,National Research Foundation of Korea
10419/206211,14,IPC
10419/206212,19,earnings value relevance of quoted Nigerian firms
10419/206212,19,European financial firms
10419/206212,19,IFRS
10419/206213,25,Erste Group
10419/206213,25,EU Program for Employment
10419/206213,25,EIF
10419/206217,8,2019 8th International Conference on Industrial Technology
10419/206217,8,Trinity Hall
10419/206217,8,IEEE
10419/206220,15,support Agency theory assumption
10419/206221,10,Rennes School of Business
10419/206221,10,Autorité des Marchés Financiers
10419/206222,11,Oil Fund
10419/206223,26,Ella ja Georg
10419/206226,14,FCTFundação para
10419/206226,14,Ciencia funding
10419/206226,14,e Tecnologia
10419/206226,14,grant UID/SOC/04521/2019
10419/206227,12,public Listed firms
10419/206227,12,PSX
10419/206228,11,FMCG Industry
10419/206228,11,Pakistani context
10419/206228,11,FMCG
10419/206229,15,grant No.JP31012984
10419/206229,15,JSPS
10419/206229,15,SEM
10419/206232,11,Al - Majd TV ’s road
10419/206237,15,SAS
10419/206238,12,Khon Kaen University
10419/206238,12,National Research Council of Thailand
10419/206238,12,NRCT) 
10419/206241,15,Internal Control System Weaknesses
10419/206241,15,Authority audit findings of local governments ’ financial statements
10419/206241,15,Indonesian district governments ’ financial statements
10419/206242,15,Internal Grant Agency of FaME
10419/206242,15,Tomas Bata University
10419/206242,15,Project title : Country - of - origin
10419/206242,15,Customer Behaviour and Business Processes
10419/206242,15,Traditional and Online markets
10419/206242,15,Grant A
10419/206242,15,NPU
10419/206242,15,RVO
10419/206243,11,Indian knowledge workers
10419/206244,12,OECD / International Network on Financial Education
10419/206244,12,INFE
10419/206244,12,OECD
10419/206244,12,CFPB
10419/206401,15,DPR
10419/206538,8,Volkswagen Foundation
10419/206538,8,MATRACC project
10419/206538,8,Wheat Markets
10419/206538,8,Federal Oﬃce for Agriculture
10419/206538,8,GERUKA project
10419/206538,8,MATRACC
10419/206538,8,GERUKA
10419/206625,18,AGRICHANGE Institutional change
10419/206625,18,land and labour relations of Central Asia ’s irrigated agriculture ” research project
10419/206625,18,Volkswagen Stiftung
10419/206625,18,Research and Higher Education
10419/206625,18,Central Asia
10419/206625,18,Prof. Martin Petrick
10419/206625,18,AGRICHANGE
10419/206784,114,No.external funding
10419/206785,117,No.external funding
10419/206786,203,No.external funding
10419/206786,203,AHP
10419/206787,125,Danish National Research Foundation grant number
10419/206787,125,grant N
10419/207027,9,Volkswagen Foundation
10419/207027,9,MATRACC project
10419/207027,9,Wheat Markets
10419/207027,9,Federal Office for Agriculture
10419/207027,9,GERUKA project
10419/207027,9,MATRACC
10419/207027,9,BMEL
10419/207027,9,BLE
10419/207027,9,GERUKA
10419/207027,9,DAAD
10419/207765,23,NCN
10419/207780,10,Imperial College London
10419/207780,10,UK Economic and Social Research Council
10419/207782,10,National Institute on Aging
10419/207783,16,Independent Innovation Fund of Shandong University
10419/207788,10,U.S. Census Bureau
10419/207788,10,National Science Foundation
10419/207788,10,Grant DMS-1127914
10419/207788,10,Statistical and Applied Mathematical Sciences Institute
10419/207788,10,Contract No.YA1323-09CQ-0054
10419/207788,10,contract No.41-1016588
10419/207788,10,Grant DMS-1127914
10419/207797,14,USDA NRCS CESU agreement
10419/207797,14,USDA
10419/207797,14,NRCS
10419/207797,14,CESU
10419/207800,17,A. Mandal
10419/207800,17,NSA Grant H98230
10419/207800,17,Grant H98230-13-1-0251
10419/207800,17,NSA
10419/207805,18,Indian School of Mines
10419/207807,8,DU - DST PURSE Grant
10419/207807,8,DST
10419/207807,8,PURSE
10419/207819,4,A. Baszczyńska
10419/207822,11,grant No.N
10419/207825,27,National Science Centre of Poland
10419/207825,27,grant N
10419/207830,16,grant No
10419/207830,16,grant N
10419/207831,1,Associate Editors
10419/207838,11,project Non - metric multivariate data analysis
10419/207864,15,R&D Grant
10419/207870,18,Czech Science Foundation project
10419/207870,18,DYME – Dynamic Models
10419/207870,18,Institutional Support
10419/207870,18,Long - Term Conceptual Development of Research Organization
10419/207870,18,DYME
10419/207871,16,Grant DEC-2013/09 / B / HS4/01923
10419/207871,16,Grant DEC-2013/09/B/HS4/01923
10419/207871,16,NCN
10419/207876,14,Indian Council of Medical Research
10419/207876,14,Grant N
10419/207876,14,ICMR
10419/208379,14,Deutsche Funding References Agarwal
10419/208381,16,German Ministry for Education
10419/208381,16,grant No.01LN1704A
10419/208381,16,BMBF
10419/209410,35,National Social Science Foundation of China
10419/209410,35,National Social Science Fund
10419/209540,25,5 October
10419/209540,25,German Research Foundation
10419/209540,25,DFG
10419/209578,11,National Science Foundation
10419/209578,11,NSF
10419/209694,7,DFG
10419/209695,10,649 on ‘ Economic Risk
10419/209695,10,Freie Universität Berlin
10419/209695,10,German Research Foundation
10419/209695,10,DFG
10419/209695,10,SFB
10419/209706,9,Deutsche Forschungsgemeinschaft Grant MO
10419/209706,9,Grant MO
10419/209744,2,German Research Foundation
10419/209744,2,Life Course
10419/209744,2,DFG
10419/209744,2,LIFE
10419/209744,2,BMBF
10419/209747,13,European Union ’s Horizon 2020 research and innovation program
10419/209747,13,Volkswagen Foundation
10419/209747,13,African partner countries
10419/209747,13,German partner sites
10419/209747,13,Grant agreement No.693799
10419/209748,15,electoral support for RRPPs
10419/209748,15,German Federal Ministry of Education
10419/209748,15,Grant No.01UG1734BX
10419/209749,10,Fidelity Charitable Gift Fund
10419/209749,10,Change Program
10419/209749,10,PACT
10419/209751,1,German Ministry of Labour
10419/209751,1,FIS
10419/210463,50,PhD research
10419/210463,50,Economic and Social Research Council
10419/210464,12,Ministerio de Economía y Competitividad
10419/210464,12,Departamento de Educación
10419/210471,13,European Union ’s Seventh Framework Programme for research
10419/210471,13,Spanish food industry
10419/210471,13,grant agreement No.609448
10419/210495,10,Diagnostic Monitoring of Centre Development
10419/210495,10,AMP Positive impact on industrial development Number of new jobs Performance
10419/210495,10,created startups Number of created startups Intra - institution partnerships
10419/210495,10,institution Participation of small businesses
10419/210495,10,industry participation Number of patents/ intellectual property items
10419/210495,10,investors Income / cost ratio New export Funding
10419/210495,10,federal budget Number of projects
10419/210495,10,prototype Number of students
10419/210495,10,licenses Trade balance Number of promotion efforts Source
10419/210495,10,AMP
10419/210500,18,budget and VAT exemption for patent and licensing operations
10419/210500,18,innovation tax support Tax incentives
10419/210500,18,R&D personnel
10419/210500,18,Natural sciences Engineering sciences Medical sciences Agricultural sciences Social sciences Humanitarian sciences
10419/210500,18,Budgetary estimate
10419/210500,18,subsidy Budgetary subsidy for other purposes
10419/210500,18,Government foundations for R&D support Business funds Funds
10419/210500,18,Other Total Source
10419/210500,18,HSE ISSEK data
10419/210500,18,VAT
10419/210500,18,HSE
10419/210500,18,ISSEK
10419/210511,10,EU countries
10419/210511,10,State authorities
10419/210511,10,ICT sector Source
10419/210511,10,ICT
10419/210522,4,R&D Infrastructure
10419/210522,4,R&D Personnel
10419/210524,12,RF Ministry of Education
10419/210524,12,long - term impact of Russia ’s S&T development
10419/210524,12,Grant Agreement No.02.603.21.0003
10419/210525,14,Russian Science Foundation
10419/210529,7,National Research University Higher School of Economics
10419/210529,7,Basic Research Programme
10419/210529,7,Russian Federation
10419/210537,13,various kinds of R&D
10419/210537,13,basic economic stimuli on R&D productivity
10419/210537,13,different kinds of R&D funding
10419/210560,9,Quality assurance
10419/210560,9,Embedding evaluation and monitoring systems
10419/210560,9,Smart specialization
10419/210560,9,policy focus for KT activities
10419/210560,9,European Institute for Innovation
10419/210560,9,knowledge triangle activities Industrial Policy
10419/210560,9,Higher Educational Institutions
10419/210560,9,KIC
10419/210560,9,EIT
10419/210562,7,Science and Technology Policy
10419/210573,6,GEM
10419/210584,10,RSF applicants
10419/210584,10,NSF support for basic research
10419/210584,10,RSF
10419/210584,10,NSF
10419/210593,15,Technological Maturity Stages of technological maturity
10419/210593,15,concept Technical I
10419/210593,15,Insufficient rate of return
10419/210593,15,Crowd financing •
10419/210593,15,Tax credits
10419/210593,15,Other political priorities for public finance
